song_title,performer,track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Baggage Claim,Miranda Lambert,1hTSImeofoaFWptq9JSFpP,0.0657,0.701,0.934,1.53e-06,8,0.0671,-2.777,1,0.0403,81.0,4,0.964
Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",2zjGJ0dChMR0KxBZS15aqo,0.187,0.883,0.519,0,2,0.0971,-8.054,0,0.065,99.978,4,0.301
Bahamas Promises,Drake,3JZjcKImHcmOI9ylL4zrSc,0.85,0.626,0.309,1.31e-05,1,0.117,-10.397,1,0.0433,117.94,4,0.369
Bahm Bahm,Nicki Minaj,2pwC49pIHyJKmbhlGa3lqL,0.0706,0.822,0.687,0.000957,9,0.0312,-9.113,1,0.244,83.023,4,0.974
Baila Baila Baila,Ozuna x Daddy Yankee x J Balvin x Farruko x Anuel AA,7mWFF4gPADjTQjC97CgFVt,0.0598,0.785,0.572,0,2,0.218,-7.504,1,0.123,100.016,4,0.49
Baila Conmigo,Selena Gomez With Rauw Alejandro,079Ey5uxL04AKPQgVQwx5h,0.0215,0.823,0.544,0.00315,5,0.0966,-7.132,1,0.0715,149.903,4,0.664
Bailamos,Enrique Iglesias,1ySwd43oWXbrytN2BD0Mhb,0.0532,0.629,0.885,0.00252,7,0.105,-4.508,1,0.0384,99.881,4,0.567
Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,32lm3769IRfcnrQV11LO4E,0.0426,0.723,0.777,3.68e-06,7,0.0451,-3.503,1,0.108,91.017,4,0.961
Bait A Hook,Justin Moore,6cAxSUPzHyywECgGSvoLyf,0.0191,0.668,0.781,0,1,0.113,-6.151,1,0.0267,105.945,4,0.695
Baja,The Astronauts,6IzatacJcPxK6rUY21eYMA,0.00205,0.407,0.794,0.119,6,0.0763,-11.547,0,0.0402,155.153,4,0.584
Bake Sale,Wiz Khalifa Featuring Travi$ Scott,2okC0OWtgS86P2LC18IzHy,0.196,0.855,0.522,0,3,0.1,-5.54,1,0.226,139.917,4,0.355
Baker Street,Gerry Rafferty,5gOd6zDC8vhlYjqbQdJVWP,0.0929,0.497,0.349,0.028,7,0.259,-14.0,1,0.0297,113.762,4,0.421
Balboa Blue,The Marketts,7FTTN1gQKi8HnM89q3Mac3,0.796,0.643,0.523,0.739,7,0.0815,-9.408,1,0.0356,138.716,4,0.914
Ball And Chain,Tommy James,6aFQdcCxiJFtS6qDktdF8O,0.00101,0.495,0.553,0.00187,11,0.377,-13.477,1,0.0296,115.799,4,0.962
Ball For Me,Post Malone Featuring Nicki Minaj,6IaieqiCVvsNvEt6Y7yOFa,0.51,0.774,0.55,0,6,0.0786,-4.166,0,0.301,134.042,4,0.538
Ball If I Want To,DaBaby,0cu0rhnlCnJ7JIeHRiLpj3,0.161,0.902,0.669,0,1,0.0728,-5.049,1,0.457,139.949,4,0.628
Ball Of Confusion (That's What The World Is Today),The Temptations,6SN51pk4UOfKa9Q9DoXEtF,0.238,0.529,0.735,0,5,0.102,-8.153,1,0.0896,79.002,4,0.862
Ball Of Fire,Tommy James And The Shondells,3kx3S0MbCTRkG6wDUMBwSw,0.252,0.32,0.623,0,0,0.385,-10.465,1,0.0617,153.66,4,0.713
Ball,T.I. Featuring Lil Wayne,3PiQtqVheQjUAIUlc6x6hd,0.981,0.508,0.439,0.0599,2,0.948,-16.408,1,0.762,67.845,4,0.725
Balla Baby,Chingy,6HFXjB2fvQUBuE3B5kmvfW,0.0527,0.928,0.643,0,11,0.0988,-5.48,0,0.0759,93.006,4,0.895
Ballad Of A Girl And Boy,Graduates,534etGne7iqehs8ZuGaf3n,0.907,0.384,0.342,0,6,0.113,-8.285,1,0.0281,96.823,4,0.499
Ballad Of A Homeschooled Girl,Olivia Rodrigo,5sp71CUt0jXRNqHblPGp7b,0.0623,0.351,0.884,0,1,0.335,-3.452,1,0.074,120.166,4,0.408
Ballad Of Easy Rider,The Byrds,3Uel0UHGHz564BrHmwoWYZ,0.66,0.411,0.635,0.0519,2,0.273,-11.645,1,0.0667,97.123,4,0.755
Ballad Of The Alamo,Bud & Travis,,,,,,,,,,,,,
Ballad Of The Alamo,Marty Robbins,5uWTiJ1Ce5z5TcQLGZ6Tec,0.843,0.646,0.49,0,3,0.12,-10.475,0,0.0554,105.6,4,0.783
Ballad Of Two Brothers,Autry Inman,1IXQLOsNdvAuuP7ejAkZvO,0.698,0.592,0.385,0,2,0.0555,-11.182,1,0.0287,87.653,4,0.926
Ballad Of You & Me & Pooneil,Jefferson Airplane,4zcELnhoX8Ux9K8NeAldiH,0.321,0.324,0.553,0.00776,2,0.494,-11.792,1,0.043,158.025,4,0.361
Ballad Of Youth,Richie Sambora,7CDR0u4CqgZUWvRDt7TvGy,0.123,0.522,0.769,0.00417,4,0.128,-9.9,0,0.0383,114.96,4,0.335
Ballerina Girl,Lionel Richie,2fNx5nTZGjniOMT5FMcTyE,0.781,0.388,0.286,0,0,0.0647,-13.287,1,0.0347,200.733,4,0.26
Ballero,War,5iEkTQq8fl2FWmwOv6wD7E,0.45,0.746,0.712,0.665,9,0.359,-11.675,1,0.0326,122.596,4,0.725
Ballin' Out Of Control,Jermaine Dupri Featuring Nate Dogg,65EZ286Mq5YZDPm1PF0JC5,0.229,0.907,0.66,1.41e-06,9,0.326,-5.585,0,0.222,97.009,4,0.833
Ballin',Mustard & Roddy Ricch,3QzAOrNlsabgbMwlZt7TAY,0.392,0.809,0.545,0,7,0.151,-6.678,1,0.0734,97.008,4,0.244
Ballin',Mustard Featuring Roddy Ricch,3QzAOrNlsabgbMwlZt7TAY,0.392,0.809,0.545,0,7,0.151,-6.678,1,0.0734,97.008,4,0.244
Ballin',Young Jeezy Featuring Lil Wayne,79tbwF4mSrYD60Oo41JTXY,0.0577,0.531,0.791,0,3,0.0885,-4.681,0,0.271,143.077,4,0.542
Ballroom Blitz,Sweet,3Pu3IChaAoa5EjgUBv5F6x,0.0821,0.644,0.799,0.00154,4,0.055,-10.856,0,0.0598,108.381,4,0.889
Bam Bam,Camila Cabello Featuring Ed Sheeran,2DB4DdfCFMw1iaR6JaR03a,0.182,0.756,0.697,0,8,0.333,-6.377,1,0.0401,94.996,4,0.956
Bam,"JAY-Z Featuring Damian ""Jr. Gong"" Marely",6Iuh3vNjpWhSeHM3RZgzQL,0.455,0.639,0.788,0,6,0.058,-2.879,1,0.35,155.913,4,0.847
Bama Lama Bama Loo,Little Richard,0WO97JiTY9A9SB4kAelsTq,0.564,0.493,0.851,0,5,0.327,-6.145,1,0.0596,153.577,4,0.961
Banapple Gas,Cat Stevens,1DtJrAfI63jw7Sg7cucz3Z,0.365,0.602,0.871,1.6e-06,9,0.155,-6.916,1,0.0573,98.825,4,0.791
Band Of Gold,Freda Payne,4o7pdbMDw6XwfXZFCZDoUH,0.064,0.756,0.687,0,11,0.25,-7.76,0,0.0435,106.247,4,0.914
Band Of Gold,Mel Carter,7GEL5dZbLQhJGrDtfPeHHz,0.734,0.476,0.382,0,0,0.368,-9.807,1,0.0307,124.854,3,0.485
Band On The Run,Paul McCartney And Wings,1H4idkmruFoJBg1DvUv2tY,0.0823,0.479,0.601,0.00141,7,0.111,-8.806,1,0.0319,124.966,4,0.669
Bandido,Myke Towers & Juhn,1xK1Gg9SxG8fy2Ya373oqb,0.122,0.713,0.617,0,8,0.0962,-4.637,1,0.0887,168.021,4,0.682
Bandit Of My Dreams,Eddie Hodges,0LxddidRIijzS7dPdqJrLl,0.437,0.749,0.472,0,5,0.185,-11.204,0,0.0778,110.168,4,0.948
Bandit,Don Toliver,0PHrcmOtDE89ew4vVEaD7S,0.00585,0.68,0.794,0,2,0.473,-4.534,1,0.0414,130.109,4,0.111
Bandit,Juice WRLD & YoungBoy Never Broke Again,1oWM79mUVdZGCGYjSirHZR,0.0687,0.474,0.631,0,5,0.132,-5.884,0,0.343,180.056,4,0.424
Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,7EZPH9Px3gXlxD5KJDwtwc,0.00212,0.871,0.743,0,2,0.141,-5.442,1,0.277,130.977,4,0.576
Bang A Gong (Get It On),T. Rex,6FsQrRpBLgsrFeAeiQqytm,0.157,0.729,0.818,0.284,2,0.195,-9.992,1,0.0732,125.814,4,0.906
Bang A Gong,Witch Queen,52KpfjJ5KghRpdwEry4sRf,0.00148,0.872,0.687,0.261,0,0.132,-7.808,1,0.11,134.676,4,0.822
Bang And Blame,R.E.M.,1xuPsqp5mdZnmODKjeWJEh,0.131,0.663,0.612,0.576,7,0.116,-8.339,1,0.0321,120.971,4,0.722
Bang Bang (My Baby Shot Me Down),Cher,75miYzXfHBB7Bb8zbLMzFZ,0.311,0.515,0.291,0,7,0.288,-17.016,0,0.0302,84.264,4,0.781
Bang Bang Bang,Selena Gomez & The Scene,1P5RYVvxPVrzonLqAC8uxk,0.234,0.77,0.766,4.13e-06,0,0.0921,-2.949,1,0.0358,114.022,4,0.834
Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,72HKgOTKNpp3glpdLZc1yo,0.00169,0.436,0.61,0,1,0.217,-5.685,0,0.135,141.961,4,0.0973
Bang Bang,Danger Danger,4p4YiROw0qF059Mcstu8rl,0.1,0.605,0.937,0,2,0.354,-7.841,1,0.0621,126.978,4,0.617
Bang Bang,David Sanborn,1TUtUzVjXu1zA4U9nNv3Pw,0.589,0.716,0.915,0.000871,10,0.351,-8.153,1,0.0343,127.077,4,0.96
Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",0puf9yIluy9W0vpMEUoAnN,0.26,0.706,0.786,0,0,0.38,-3.417,0,0.091,150.028,4,0.751
Bang Bang,The Joe Cuba Sextet,0gbeHMR4ESdykYOwWQ3PBw,0.791,0.618,0.911,5.63e-05,3,0.703,-4.222,1,0.0922,127.344,4,0.712
Bang My Head,David Guetta Featuring Sia & Fetty Wap,53Y0kdCa1CZ9gRqEuknfwy,0.0525,0.599,0.869,0.00719,0,0.103,-3.697,1,0.0789,108.061,4,0.593
Bang The Drum All Day,Todd Rundgren,54EvqHberbpzMu7nu8hs9S,0.541,0.639,0.752,0,2,0.0453,-12.454,1,0.0451,143.086,4,0.966
Bang Your Head (Metal Health),Quiet Riot,7kFMBTOVe1fBGI5PefWyY5,0.0241,0.553,0.941,0.000684,11,0.325,-6.786,0,0.0517,121.265,4,0.634
Bang!,AJR,4SQLQfcR0vhyIN4uPBlc0d,0.0183,0.74,0.517,0,1,0.0558,-6.233,0,0.0506,139.917,4,0.698
Bang-Shang-A-Lang,The Archies,,,,,,,,,,,,,
Bangarang,Skrillex Featuring Sirah,6VRhkROS2SZHGlp0pxndbJ,0.0145,0.716,0.972,3.22e-05,7,0.317,-2.302,1,0.196,110.026,4,0.576
Bangla-Desh/Deep Blue,George Harrison,,,,,,,,,,,,,
Banjo Boy,Art Mooney And His Orchestra,,,,,,,,,,,,,
Banjo Boy,Dorothy Collins,,,,,,,,,,,,,
Banjo Boy,Jan And Kjeld,39vPzvDNxEKIOuVmE3dvXS,0.812,0.445,0.442,1.6e-06,10,0.0847,-10.014,1,0.0472,171.662,4,0.778
Banjo,Rascal Flatts,47aIa6zbUGsdNn55cyuOug,0.0186,0.617,0.862,0,2,0.161,-6.356,1,0.0337,101.971,4,0.769
Bank Account,21 Savage,5eqK0tbzUPo2SoeZsov04s,0.015,0.884,0.347,7e-06,8,0.0871,-8.227,0,0.35,75.016,4,0.376
Banking On Me,Gunna,7Fege3yv4dvehB3NdRBGwI,0.613,0.793,0.308,1.68e-05,0,0.0953,-10.414,0,0.0466,135.143,4,0.46
Banks Of The Ohio,Olivia Newton-John,6ZS881EDqCJuLpCPFrAvjK,0.644,0.509,0.422,0,0,0.0932,-11.197,1,0.0272,128.927,4,0.664
Banned In The U.S.A.,Luke Featuring The 2 Live Crew,,,,,,,,,,,,,
Banzai Pipeline,Henry Mancini And His Orchestra,4sGy3ATr8AaeKOTpAKJ3YJ,0.551,0.57,0.548,0.000385,3,0.113,-9.53,1,0.0466,143.396,4,0.763
Bar At The End Of The World,Kenny Chesney,2flWhcGYxQHhb1EeeU2dOL,0.00541,0.529,0.8,0,2,0.104,-3.726,1,0.031,100.035,4,0.687
Barbara Ann,The Beach Boys,2KOt2JrCB720UxIbyzweQo,0.19,0.581,0.669,0,6,0.243,-3.659,1,0.0385,78.073,4,0.926
"Barbara, I Love You",New Colony Six,,,,,,,,,,,,,
Barbara-Ann,The Regents,,,,,,,,,,,,,
Barbara,The Temptations,2KOt2JrCB720UxIbyzweQo,0.19,0.581,0.669,0,6,0.243,-3.659,1,0.0385,78.073,4,0.926
Barbarian,Lil Durk,6DPEzXUB3ZVzT2NDh7MkJt,0.0389,0.645,0.678,0,8,0.11,-8.343,1,0.409,98.016,4,0.158
Barbie Dangerous,Nicki Minaj,1fKT7RUtOf4xNEqctEFe5L,0.322,0.759,0.727,0,6,0.194,-7.675,0,0.38,74.936,4,0.809
Barbie Dreams,Nicki Minaj,6Poyf51k7W3NKnsGwAI90B,0.313,0.85,0.787,0,8,0.194,-4.134,0,0.338,87.983,4,0.7
Barbie Girl,Aqua,5ZrDlcxIDZyjOzHdYW1ydr,0.017,0.812,0.879,0.224,1,0.365,-10.998,0,0.0397,129.991,4,0.962
Barbie Tingz,Nicki Minaj,2qsQ8eVDPmobZpvDxQCVQu,0.0867,0.917,0.679,0,6,0.588,-6.083,1,0.266,102.449,4,0.453
Barbie World,Nicki Minaj & Ice Spice With Aqua,741UUVE2kuITl0c6zuqqbO,0.519,0.77,0.58,0.000127,0,0.233,-8.393,1,0.247,144.072,4,0.753
Barbra Streisand,Duck Sauce,6HkmOvGpoYrJ1BdppBNp2t,0.00649,0.707,0.813,0.000448,1,0.249,-4.129,1,0.339,127.901,4,0.741
Barcelona,Ed Sheeran,3Lfiu5sZ4M4B6JaKMBc0FU,0.448,0.747,0.76,0,1,0.153,-4.294,1,0.187,99.975,4,0.682
Barefoot And Crazy,Jack Ingram,743UzZj0Yzh9IYJEzH2f5H,0.000406,0.582,0.908,0.0012,7,0.371,-5.641,1,0.0481,116.986,4,0.577
Barefoot Blue Jean Night,Jake Owen,3ts6xK5GzfMAAriT9AIBmP,0.202,0.599,0.807,0,4,0.196,-4.679,1,0.0402,172.017,4,0.812
Barefoot In Baltimore,Strawberry Alarm Clock,7gxeDaqGLT33dkWSTAEOue,0.457,0.682,0.566,2.89e-06,7,0.0812,-11.186,1,0.0353,119.615,4,0.681
Barefootin',Robert Parker,0VwK5pLjwFPy8FSEC1htp9,0.409,0.734,0.477,0.000662,6,0.0768,-10.822,1,0.0485,145.188,4,0.939
Barely Breathing,Duncan Sheik,75HZ6Wxnw8xbgz6HU9kKCS,0.0281,0.482,0.807,0,0,0.177,-6.976,1,0.0457,187.918,4,0.516
Barely Holdin' On,Polo G,7kSBvPr9it26XjylB5LJkx,0.115,0.723,0.59,0,0,0.295,-6.556,0,0.107,156.97,4,0.558
"Baretta's Theme (""Keep Your Eye On The Sparrow"")",Rhythm Heritage,7tcC7oVF6YRrjZiD9Cun09,0.158,0.69,0.75,0.886,0,0.062,-7.938,1,0.051,90.643,4,0.968
Baroque-A-Nova,Mason Williams,,,,,,,,,,,,,
Barracuda,Heart,4KfSdst7rW39C0sfhArdrz,0.015,0.548,0.691,0.106,4,0.144,-13.553,0,0.0369,137.145,4,0.667
Barrel Of A Gun,Depeche Mode,2xU2QWzGunslGXtJbmYbeE,0.0223,0.521,0.948,0.00305,4,0.0618,-5.214,1,0.0739,165.871,4,0.685
Bartender Song,Rehab,1gewemPOUilb21s7CfMS55,0.117,0.667,0.673,0,4,0.343,-6.005,1,0.0535,151.837,4,0.705
Bartender,Lady Antebellum,1qFQKFt9fp1LU9QsvFbyPS,0.0183,0.63,0.925,7.45e-06,11,0.33,-4.512,0,0.0338,101.019,4,0.654
Bartender,T-Pain Featuring Akon,1RGIjMFMgJxkZHMDXVYzOJ,0.0564,0.832,0.391,0,8,0.224,-8.504,1,0.0628,104.961,4,0.436
Bartier Cardi,Cardi B Featuring 21 Savage,0dIoGTQXDh1wVnhIiSyYEa,0.00111,0.908,0.524,0.000678,1,0.383,-7.955,1,0.181,138.015,4,0.109
Basketball Jones Featuring Tyrone Shoelaces,Cheech & Chong,,,,,,,,,,,,,
Basketball,Kurtis Blow,6IXANTg9CWP73yEXqTHkBx,0.0209,0.875,0.508,0.00261,7,0.227,-12.308,1,0.0832,104.361,4,0.82
Bass Down Low,Dev Featuring The Cataracs,4Xf7EL8G6FRYwvJADl0nf4,0.0778,0.798,0.627,0,0,0.0472,-8.086,1,0.0602,113.029,4,0.84
Bat Country,Avenged Sevenfold,3sHH7lklbfpcraDDvYnjo7,0.000248,0.541,0.968,8.28e-06,0,0.423,-4.129,1,0.0396,125.04,4,0.505
Bat Man,YoungBoy Never Broke Again,6fEdWrEYspdneQMNIT33I4,0.118,0.782,0.67,0,1,0.0956,-4.332,0,0.358,172.006,4,0.745
"Batdance (From ""Batman"")",Prince,4DbUk1qwcz9KKcUY4t8f8u,0.168,0.594,0.702,0.109,1,0.142,-9.894,1,0.0842,135.406,4,0.466
Baticano,Bad Bunny,5qzLdvRViHUrRNdkpakG7C,0.455,0.785,0.6,6.76e-06,3,0.131,-7.793,0,0.0656,105.009,4,0.431
Batman & His Grandmother,Dickie Goodman,2nmtXUR7o1t7e4fClK1ccT,0.792,0.493,0.574,0,7,0.47,-11.55,1,0.466,127.317,4,0.665
Batman Theme,Neal Hefti,4lwV7SpU0JSM1OIm0aIkNP,0.168,0.561,0.98,0.773,7,0.264,-3.373,1,0.035,151.919,4,0.851
Batman Theme,The Marketts,6dNVdzsCLEcKhqLxoB3Qc3,0.207,0.435,0.683,0.906,7,0.0723,-13.837,1,0.0333,146.541,4,0.921
Batman,Jan & Dean,7pBQDWVN58i618PhJpyhb0,0.747,0.535,0.708,1.45e-06,0,0.252,-9.878,1,0.0622,137.775,4,0.796
Battle Hymn Of Lt. Calley,C Company Featuring Terry Nelson,,,,,,,,,,,,,
Battle Hymn Of The Republic,Andy Williams with the St. Charles Borromeo Choir,1ckcPnfKv7StOuASFoZ5NX,0.946,0.353,0.214,0,10,0.119,-12.08,1,0.0355,80.602,4,0.28
Battle Hymn Of The Republic,The Mormon Tabernacle Choir,4ulHm2QEjdr4EkuFQ2rP9h,0.918,0.35,0.156,8.13e-06,10,0.162,-18.86,1,0.0382,118.147,4,0.179
Battle Of Gettysburg,Fred Darian,7HkFPQouWNbR5lpHf0PtSH,0.597,0.659,0.85,0,4,0.414,-11.322,0,0.0846,112.708,4,0.587
Battle Of New Orleans,Harpers Bizarre,2AVUPbwgQUGEIBdsUpzYzU,0.64,0.471,0.577,1.39e-06,4,0.123,-12.33,1,0.0606,179.861,4,0.85
Battle Of New Orleans,The Nitty Gritty Dirt Band,0657zNfXjVBYD16E9OFsNd,0.0694,0.745,0.404,0.554,2,0.167,-15.636,1,0.14,80.618,4,0.812
Battle Scars,Lupe Fiasco & Guy Sebastian,1hWYT0w2R0J19rlVkiez7X,0.186,0.517,0.811,0,5,0.105,-4.526,0,0.286,168.269,4,0.494
Battlefield,Jordin Sparks,1Nme6K1PYAh7p7uygyuRdf,0.0178,0.613,0.634,0,2,0.0719,-3.472,1,0.0339,144.953,4,0.37
Battleship Chains,The Georgia Satellites,0dJEQ01IPN4ukqRsPrm4ab,0.000522,0.501,0.87,0.00304,0,0.391,-7.705,1,0.0324,130.404,4,0.877
"Baubles, Bangles And Beads",The Kirby Stone Four,1Yv6SdXYc3ezJmy0YOD6a8,0.827,0.0889,0.318,0.855,8,0.227,-13.748,1,0.0335,170.677,3,0.0715
Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",5o6dFqafETxZNqUFt9ZqAC,0.0397,0.507,0.493,1.32e-06,0,0.102,-6.676,1,0.0267,97.85,4,0.261
Be Alright,Ariana Grande,1MkFj1ThZZxjYMNkczx9mk,0.169,0.813,0.456,2.86e-06,1,0.105,-7.667,0,0.0684,108.801,4,0.587
Be Alright,Dean Lewis,5qrSlOut2rNAWv3ubArkNy,0.705,0.551,0.537,0,11,0.0802,-7.595,1,0.034,126.421,4,0.493
Be Anything (But Be Mine),Connie Francis,5D3wNnaoeXETuEDg6r3Wdm,0.72,0.416,0.335,0,0,0.111,-7.171,0,0.029,84.072,4,0.315
Be Anything (But Be Mine),Gloria Lynne,,,,,,,,,,,,,
Be Bop A-Lula,The Everly Brothers,0hsQLM7pHilVP55gEvC0fe,0.00169,0.585,0.874,0.000132,7,0.959,-6.839,1,0.0558,133.998,4,0.503
Be Careful Of Stones That You Throw,Dion,6YqP03ywyReyACoDSVnAHQ,0.871,0.398,0.271,0,2,0.301,-14.225,1,0.0326,84.418,3,0.497
Be Careful,Cardi B,2Yl4OmDby9iitgNWZPwxkd,0.0256,0.82,0.568,0,6,0.0952,-8.23,0,0.411,152.279,4,0.535
Be Good To Me Baby,Luther Ingram,,,,,,,,,,,,,
Be Good To Me,Ashley Tisdale,0yfcOmDBSaW1fGY1PHuwU3,0.141,0.655,0.857,0,0,0.298,-4.148,1,0.0994,97.994,4,0.719
Be Good To Yourself,Journey,2D5xQtVNi4o6F3Gh1qxD3Y,0.0247,0.35,0.986,6.61e-06,0,0.315,-2.682,1,0.067,148.937,4,0.357
Be Happy,Mary J. Blige,5X82VFLvjpeWQlTSShqqj0,0.129,0.682,0.739,0,10,0.252,-8.504,1,0.0763,92.893,4,0.685
Be Here,Raphael Saadiq Featuring D'Angelo,7x6ev0H9OAmvuDnyuItBZS,0.228,0.613,0.602,1.11e-06,6,0.0737,-5.733,0,0.327,87.389,4,0.709
Be Kind,Marshmello & Halsey,3Z8FwOEN59mRMxDCtb8N0A,0.00776,0.63,0.633,0,4,0.0541,-7.088,1,0.0457,93.992,4,0.452
Be Like Me,Lil Pump Featuring Lil Wayne,6flur5o18COKeafnjLHRiJ,0.00335,0.948,0.396,0,5,0.192,-8.08,0,0.173,104.006,4,0.593
Be Like That,3 Doors Down,3PbHle8KhJp6GuO1jLdEmQ,0.00528,0.487,0.702,4.97e-06,7,0.129,-6.043,1,0.0238,95.982,4,0.306
Be Like That,Kane Brown With Swae Lee & Khalid,5f1joOtoMeyppIcJGZQvqJ,0.0469,0.727,0.626,2.58e-05,7,0.126,-8.415,1,0.0726,86.97,4,0.322
Be Mad Little Girl,Bobby Darin,33dpZRUyyjAvGkS8xDJkkO,0.769,0.592,0.293,0,5,0.115,-16.494,1,0.0314,105.698,4,0.794
Be Mine (Tonight),"Grover Washington, Jr.",2YEPUm6I2jmrh75dIKJou6,0.332,0.756,0.398,0.000537,0,0.0682,-13.108,1,0.0776,113.304,4,0.396
Be Mine Tonight,Neil Diamond,2YVyaN6rLkYSrGFcL9BdYS,0.277,0.574,0.46,0,10,0.0881,-15.232,1,0.059,153.803,4,0.75
Be My Baby Tonight,John Michael Montgomery,7pY4ul6PNtKKHCCQgYVtT7,0.215,0.632,0.773,2.7e-05,9,0.365,-7.956,1,0.0381,156.88,4,0.901
Be My Baby,Andy Kim,1vj14fEQnynaWfxAmtxSjt,0.601,0.614,0.444,0.968,3,0.0957,-10.286,0,0.024,99.99,4,0.481
Be My Baby,Cissy Houston,3S8skQAPxpjpu74lZIf99f,0.541,0.425,0.463,0.000149,5,0.127,-7.139,1,0.0414,97.483,4,0.366
Be My Baby,Dick and DeeDee,3aXcJDHfMtDRZ9KLuzScrB,0.599,0.615,0.821,0.00622,7,0.137,-11.468,1,0.0444,91.11,4,0.724
Be My Baby,The Ronettes,1WN4uNclrDuczTO3bCr8s1,0.168,0.512,0.771,0,4,0.0895,-7.006,1,0.0402,129.639,4,0.803
Be My Boy,Paris Sisters,3zc6QLM7cXNwVED2oDLOQW,0.906,0.327,0.267,2.27e-06,1,0.0914,-8.724,1,0.0317,182.84,3,0.365
Be My Escape,Relient K,5eK5xQl8EGzR5zYkxaDCAn,0.00605,0.553,0.864,0,9,0.132,-5.062,1,0.0396,112.51,4,0.298
Be My Girl,The Dramatics,34nT7RkrF1bimYlQUFEpkq,0.556,0.57,0.31,6.08e-05,0,0.122,-14.151,1,0.0291,74.989,4,0.462
Be My Girl,The Four-Evers,1SRkKyJ2JjMZgyDWC30zKv,0.0854,0.799,0.608,0.0138,5,0.102,-8.193,1,0.0411,121.916,4,0.963
Be My Guest,Fats Domino,5UNgEkAGHeLHvAVNdi4okj,0.314,0.573,0.725,1.12e-05,10,0.203,-5.074,1,0.0301,147.72,4,0.963
Be My Lady,Jefferson Starship,1CSXrsLDRvo4fC9jA26ajt,0.416,0.604,0.619,0,9,0.313,-5.689,0,0.0301,107.687,4,0.62
Be My Lady,The Meters,1oWUhDA04YF8D8s7YDXVXF,0.193,0.548,0.558,6.77e-06,4,0.104,-10.663,0,0.0627,86.477,4,0.881
Be My Lover,Alice Cooper,7K5DQXU32pXtzwUgHsrZYy,0.113,0.532,0.434,0.00151,2,0.076,-15.45,1,0.0543,117.6,4,0.554
Be My Lover,La Bouche,2aQpISWUBToaF84DDiTeRV,0.0347,0.589,0.973,0.000945,8,0.45,-5.317,1,0.0426,126.003,4,0.115
Be Near Me,ABC,1l3fRzoUngJr6hSMIT1Hfq,0.128,0.719,0.589,0.1,5,0.13,-11.87,1,0.0302,124.685,4,0.819
Be Nice To Me,Runt-Todd Rundgren,,,,,,,,,,,,,
Be OK,Ingrid Michaelson,4I8Nhe8qN9xgR8tosYQ5ut,0.127,0.82,0.788,0,4,0.117,-6.747,1,0.0486,133.019,4,0.933
Be On You,Flo Rida Featuring Ne-Yo,7maTLYdnHDNsq3bB1tu2nH,0.334,0.398,0.709,0,4,0.142,-4.602,0,0.211,78.089,1,0.714
Be Real,Kid Ink Featuring DeJ Loaf,4fUh9VvKW4shhWN5LfN1Ba,0.122,0.762,0.611,0.000315,9,0.141,-5.462,0,0.0876,99.934,4,0.386
Be Something,Polo G Featuring Lil Baby,65jw6GhwQW3Db55PxlPEpS,0.0232,0.829,0.52,0,8,0.134,-10.34,1,0.294,136.103,4,0.248
Be Still My Beating Heart,Sting,58me6gfG81fNG4v3dpRhh5,0.267,0.659,0.467,0.000513,7,0.0427,-16.647,1,0.0398,101.419,4,0.517
Be Thankful For What You Got,William DeVaughn,5g2sPpVq3hdk9ZuMfABrts,0.00345,0.778,0.481,0.0102,6,0.105,-13.136,0,0.0565,107.183,4,0.879
"Be There (From ""Beverly Hills Cop II"")",The Pointer Sisters,5gLZCPHPdEzU4bLalrd7aB,0.031,0.698,0.961,1.11e-06,5,0.438,-5.4,1,0.0457,107.035,4,0.804
Be True To Your School,The Beach Boys,0Tc7E6YsVc87M2op6fmFwI,0.245,0.551,0.664,0,8,0.112,-8.952,0,0.0443,144.203,3,0.732
Be True To Yourself,2nd II None,7eH6rFngQor2A08suABvGI,0.00297,0.97,0.578,0,6,0.368,-14.512,0,0.187,113.01,4,0.631
Be True To Yourself,Bobby Vee,2Djzx2jL5Yr0zOARwKCSHT,0.477,0.633,0.515,0,0,0.0905,-9.339,1,0.0413,130.388,4,0.823
Be What You Are,The Staple Singers,1fg6UVqUTCNY8O37bSvaV1,0.238,0.675,0.548,1.99e-05,11,0.212,-14.795,1,0.0317,106.12,4,0.79
Be With You,Enrique Iglesias,1lZ4j5WBURBwZ0M5TT46wP,0.0359,0.69,0.871,0.000843,1,0.0347,-5.484,0,0.0329,121.984,4,0.561
Be With You,The Bangles,52r0ElqYeRTif3OUdz9puM,0.11,0.602,0.716,0,4,0.125,-11.211,0,0.0386,112.38,4,0.606
Be Without You,Mary J. Blige,6Y3WvyUG9iE5bQYg38SPtQ,0.0708,0.726,0.701,0,2,0.262,-5.881,0,0.0999,146.575,4,0.673
